price;distance
6195;130811
18999;36933
22745;31117
9995;119730
18000;60816
15990;56237
14488;70638
13900;91255
20750;33458
18341;55094
19995;42667
15750;76619
17498;82981
13199;107489
15988;97554
7995;139540
8499;129818
14995;86010
11498;111725
12880;90655
8495;126067
17598;58376
21990;35290
7995;127444
19195;88605
15695;77750
13997;72572
16500;68290
10990;108907
19900;71938
12495;91046
11498;87771
12990;93887
11488;103389
3997;124846
15995;85746
9987;37335
29500;829
18899;7369
12700;106853
20900;33385
10990;118340
13975;99636
20816;55335
2950;155023
8499;114000
7399;118806
6750;118032
18491;50203
5495;133261
14950;63800
8795;110694
21706;36242
13000;128205
8700;112082
5500;167927
17995;52000
20496;35062
9993;114079
12999;77893
6999;167362
18995;57309
10489;116845
4000;212575
10749;105121
9990;97079
16895;58868
12997;95318
18492;56196
17897;70741
10800;124355
13990;100712
14798;83695
16499;91695
8995;124347
15992;76861
18500;55263
8499;124110
21894;32750
20888;35182
6995;150949
4999;140621
7995;130386
28900;6980
6450;140478
13500;64259
5999;146000
30995;3918
20000;37707
13095;122296
4994;194122
2500;179938
13488;104926
28900;7379
10995;120528
13998;75763
17898;66153
20587;41670
22000;24349
7995;122484
19975;47069
17981;63780
5900;130667
17995;64971
5999;157709
8995;128047
14990;91784
5995;147035
16588;79780
19799;72443
12995;114570
12995;114622
7200;124217
6499;124100
14997;99174
7999;123255
18990;51159
17495;75145
13995;77004
19444;44724
11499;97165
3978;120152
15784;97266
9490;131439
12890;99110
12981;89454
11595;140556
20995;38273
20500;42115
6495;141980
19000;42986
22939;28688
7511;144898
7400;131235
18888;75344
5999;148164
15950;79955
10500;111193
22487;24519
4125;148486
15790;86685
8998;146189
17492;77966
21605;40841
18500;17465
14500;82013
12858;108245
7695;145571
7900;37279
17500;75385
22777;15773
12989;99259
4988;109624
10995;106113
21491;43603
14295;108127
20750;40399
22346;50648
16986;79805
8988;130574
17999;56464
19965;52689
19999;64161
10900;126025
9999;118535
7599;130258
5499;155658
13104;99709
16000;56170
11995;103335
10898;134899
7495;131797
8410;104380
20918;55930
17950;66357
13999;88187
6499;135630
19995;60690
14998;76347
19322;41591
3490;154966
19500;48198
7999;127360
21900;45117
7950;127331
11495;152129
11293;121266
17995;58015
10998;115655
8950;123980
13997;55670
8995;91283
8000;144151
4990;128840
21408;36245
14241;118438
23000;25108
14841;91817
13900;70587
13020;101270
9999;120603
12970;87166
20960;39092
30590;1967
2995;144995
10990;109042
5500;166116
6995;139993
9850;122948
13895;99187
6750;151765
24300;19623
13495;63147
14994;97346
19495;8668
19769;34884
11495;129276
15990;90104
11975;80623
13995;90790
19391;10852
6900;141872
15918;84875
21950;29489
15900;87111
19158;56118
8977;134303
12495;100553
4900;157631
13985;91235
10000;114685
12995;128959
6988;141212
9400;91801
15407;86962
7995;163505
18999;6794
8300;171054
15250;77624
15950;67990
22495;32144
13987;136151
14999;88591
21977;29926
12950;95750
20324;46468
13990;91945
12990;71789
19493;61347
8995;143687
21495;53267
8999;117949
11995;90509
18499;13812
17988;81292
16998;56177
3999;144000
13950;92975
26233;12823
11900;100533
7991;166127
12198;75007
13450;116444
5399;153322
6999;125469
7995;147916
22638;33012
7995;139335
11999;99774
7995;148103
18000;72722
9959;101931
13870;111593
6500;149089
8995;104101
7225;149562
15395;76808
11995;117812
15982;64497
13438;76233
16882;49228
6995;143836
21995;31997
15990;87212
14395;89256
21400;61951
13700;98868
20500;33068
5995;147578
15595;51200
8995;137282
11988;115947
9994;115118
13000;88028
15995;87614
12990;111520
9495;131639
29900;5672
16988;58687
20888;48271
22500;35341
7995;132807
14000;81791
9495;131961
8974;130913
15998;88371
17412;79622
16989;84889
11495;116632
16488;69355
18998;70601
10990;122851
18477;62103
13994;72905
18988;61057
14897;94360
21450;26325
17598;86490
7990;159253
11999;111000
13500;101638
6466;166693
3995;155957
6250;137586
13977;120938
14500;87310
6200;153780
6995;146023
11900;87577
6999;146052
8495;145254
19799;10785
10999;123926
24588;23788
18991;80289
7977;144101
8250;42673
16495;119453
9744;176368
20987;47886
21995;44489
12985;68030
16969;43422
10500;157614
17000;97951
10399;131666
13990;114177
11695;116038
5998;159032
22000;35142
22300;43476
11895;66525
19995;37732
21950;36096
15488;72967
8995;140559
21988;44457
15975;73736
16000;37855
14995;66467
7991;131668
15500;57113
18451;28062
6592;160276
7998;144315
10894;135325
10997;125593
19299;10012
14250;70597
11629;93867
7999;102979
15998;82879
5900;153089
9500;126961
12995;110700
20998;48784
11500;128388
8980;142005
7000;166882
14988;86983
19991;51870
15774;61527
19699;6163
6995;149008
7900;138123
8488;138424
16890;48625
7995;145932
10777;134491
11772;152176
22995;35596
3950;138861
11306;81112
5995;160085
10988;87805
12333;111461
14950;64099
12500;99977
8899;164595
12999;96436
14995;71133
17998;80499
16291;61154
12995;71692
19199;13661
17995;34260
21000;57504
9684;145672
18496;29080
9295;107971
8999;135386
12588;87664
21987;39217
17972;80192
11500;76222
18199;26357
21620;51466
20995;19175
5500;159746
17988;87869
11895;118257
20956;77856
12995;119395
11777;82737
16477;73056
11990;101450
9899;148145
8988;131760
10995;137963
16990;74381
7690;72066
13905;85953
6599;124622
14476;55822
3995;153883
8498;100561
8995;128230
8995;136856
18900;72673
12994;58839
23000;28582
13499;91411
19610;62141
16695;94705
10795;132692
24974;21279
20755;68084
6980;152911
7441;91319
11495;86350
11756;129234
10998;81261
10990;113822
23995;27935
10399;146845
22900;34997
18000;82551
7995;141650
14828;65767
23990;34186
7990;159148
22777;32682
11995;119565
12950;116683
16989;60152
13995;95520
5593;102598
5777;134404
14886;121168
5975;166527
13999;47450
15250;80938
15000;76607
1998;149446
8995;130364
21900;34598
5499;101192
5999;149460
22980;30984
16000;67549
13996;63885
16999;63553
4988;163822
3199;140723
13995;81649
13900;75457
20950;64032
14500;99515
9480;148600
17995;32701
14987;80019
12595;96919
5998;150568
11998;89344
9499;93338
22830;55142
18680;26323
9988;131549
11000;120551
12998;104196
8998;131879
23014;11547
11988;91006
15771;62642
12905;136545
9995;137200
19000;71781
7995;179050
24000;19607
22995;32472
3495;172717
19231;55929
9500;102553
5769;162652
15484;78571
11000;91842
17985;45627
9100;148589
23900;37071
5545;110366
5900;174079
8995;117809
15250;76085
20790;17409
13900;82997
21344;58689
10995;76853
4400;93471
10800;96450
6950;132117
17857;99965
17990;76747
4495;161945
11199;92025
7436;141415
20941;41415
10995;126797
1999;174950
15000;80442
9790;91950
10495;92157
17330;64813
22450;32123
18890;76351
19990;28125
8512;153336
13495;97110
8495;98481
19595;58100
14663;50728
8995;160055
24995;39234
15988;65947
6684;146659
17805;79875
21999;14318
15000;96508
15896;71356
4995;182765
20495;47724
5995;153606
13500;75263
18499;30536
10374;147924
12825;114614
10888;79098
11995;101032
5699;157525
16000;102306
19991;74077
23800;25648
17995;86963
3999;169596
17994;78553
15000;111924
11995;107989
13395;99777
10495;119642
10995;79369
9267;134951
15495;100534
8995;144493
7921;116641
12981;80071
14495;104308
20549;7194
12300;132173
11395;108788
10897;114374
4500;200364
18995;35332
21980;14829
14637;63368
12884;83935
5850;185425
25575;14285
18950;68422
7799;79675
11000;108143
13977;81733
20995;45731
7995;157525
13995;78018
20249;11553
6900;82100
5198;169101
23900;41272
5995;173158
5999;164551
13500;94831
19000;64877
9995;159593
13995;112714
10998;110592
9990;110063
12057;96942
23987;26015
4400;165069
21499;6043
19995;57000
12995;91839
21988;35441
8988;129521
7995;143617
9995;93753
11995;94665
8400;73795
10579;122710
22400;45516
14978;77087
10750;68612
12995;92244
13995;112537
6994;147432
5700;161000
12500;89075
19995;16264
10977;125432
9999;103839
12490;96509
10600;93534
14588;114399
7500;173974
22982;38455
19995;24565
10392;118891
15582;68061
5819;121150
18994;28689
14500;102331
10888;142100
3900;174723
15990;55935
21000;34243
8495;112961
13797;91237
5999;104027
12995;84020
6995;156274
20190;31235
10471;89586
13450;111841
20995;15126
20451;39472
9994;95467
5995;68830
14695;89839
15000;129122
7841;82097
17899;84457
7995;134985
11490;86453
15498;77715
11995;130061
15200;76436
13900;57712
13489;88503
12998;118213
9990;105201
7495;135115
19900;40839
18891;73335
8999;130405
12990;85731
21999;21048
18698;79619
14350;78697
6995;51087
7259;90403
4999;189490
5999;160302
12495;92077
9000;162132
25150;37150
14472;71083
19999;37105
15900;98996
8545;138662
17995;49419
16000;97916
21235;66201
10990;110913
20995;33325
22991;47459
11995;91144
9995;133687
8900;162071
11932;89404
5499;113205
6685;193436
10575;149419
9547;118462
13900;60250
13925;85801
12000;132669
8995;119407
15490;103016
4998;102676
13995;117417
19970;39002
8995;93000
23988;16752
14999;63842
8995;111202
16995;64343
17367;91953
23499;32375
11500;81151
22998;16055
16970;63991
10995;112302
8995;152278
3988;143790
18971;55079
19995;39611
14395;104517
9999;125397
20999;35927
18995;67072
22489;44261
8990;144054
6488;157000
14175;92380
23676;2621
10700;99935
22145;35425
11965;84737
19779;26477
20000;30243
11000;89748
19786;62880
22890;9189
16975;61827
25577;34847
18495;99101
8301;97901
18634;67447
5795;94874
19994;22824
9995;109434
19923;33640
2990;186044
11995;101886
15500;77683
18900;77688
12980;82365
12995;105892
19995;42160
18295;43666
4200;177558
15995;104334
17990;73604
18999;44538
9995;110000
18729;65623
20999;20604
5997;110585
6995;134865
6900;174851
17890;49082
15495;69885
11988;97662
17974;73835
15075;101443
18970;65606
11995;77849
14495;99386
10995;115840
19981;40545
12795;102779
21999;26446
14888;77800
17995;48470
17918;79825
8477;94200
17995;48219
10802;115752
8695;185249
8450;121546
13987;111473
21988;17649
19895;35061
16295;94609
14995;77483
10995;38679
4295;161276
3250;165263
2599;207582
11499;85429
12975;108814
19995;64537
17997;93461
17990;41860
19975;35729
12995;125689
8994;154426
20890;31967
18990;43952
19895;35730
20390;38148
3545;191044
17990;92795
19442;47173
16995;62940
17841;52864
19923;53849
8495;180536
22394;28181
11495;94981
19999;44209
17645;72673
17219;79042
8900;126440
7789;139590
18990;38813
8951;108000
14995;79048
7991;73905
14900;84355
16995;73889
9850;147691
15587;78211
12995;118500
21499;35430
21348;20752
18695;51504
21099;14024
21170;25739
2699;191110
10999;101931
12699;115629
3999;175657
21900;13349
20877;31566
13997;83396
9949;115082
10999;102462
20890;34175
17730;73048
12500;92305
10690;97731
14995;114000
20960;54941
9999;162939
12852;107550
21500;30661
19799;36899
21875;15574
24994;3834
24366;27848
20475;44636
8990;118695
6999;159898
21997;21206
14055;94069
19687;43243
15595;82484
20700;29631
13999;62173
14995;90038
16056;79139
20795;28318
22490;36711
13695;112388
19999;47209
10499;110087
18990;41725
6688;128834
21995;32027
22750;15748
8999;119745
21998;15488
21699;9276
11995;92391
19895;39712
19999;47722
9999;146947
20999;51830
5999;188451
5988;164914
21199;15591
21500;27698
18995;50859
20999;35956
11995;109996
19875;41473
20955;28467
11750;103568
12488;112814
20634;29164
23842;13728
23711;24302
19747;35607
8749;123790
20960;41006
21999;33108
3500;185551
13595;115008
21995;33200
19000;68091
15900;104624
7800;153247
8995;121232
21496;42667
6995;151934
3445;203305
10700;126693
15900;69506
13991;70542
7942;134201
9994;61738
21000;37490
8495;127802
23499;48194
7100;105458
22495;28053
21449;30854
21995;16618
9999;150965
21994;26455
19935;42686
7995;134366
5500;87625
10990;148000
18950;50487
21999;34953
21631;43250
15980;81719
11999;95299
9985;119587
11499;118587
22800;35071
21749;28116
14995;59583
20992;38248
13990;86824
11483;152680
21755;31129
18000;59766
17495;72112
21329;45119
22495;29900
24488;6208
19288;60264
22894;17350
19995;43693
13795;91992
22990;14188
23995;19569
19500;57797
20990;22105
22994;24464
22199;7912
19895;45469
25500;13800
5790;124129
17977;50275
21819;34044
17800;78629
16800;82042
20220;54952
21999;37138
18000;87131
5999;104814
23497;22464
7999;80827
13798;132480
19793;56877
6495;90563
7400;105477
21974;27895
18975;47722
21950;28155
9450;128796
18997;56041
22950;18548
12991;109769
23850;38135
22000;25098
15999;67419
10000;113891
20999;31140
19999;36018
10995;135685
19989;46097
11137;122932
7199;112822
18995;74700
21995;38437
17995;43821
17449;59000
21855;24940
12995;104061
11998;98962
18411;84235
24975;35215
4995;181319
19884;38039
6398;175381
17375;87325
20000;77200
22695;14087
6896;160798
21995;30600
7850;92969
20442;39789
22485;48232
6500;97733
19900;38275
19922;51222
9500;56300
23488;21967
14995;80882
13995;126469
3350;201899
8969;146239
21488;31337
19794;65068
23997;25171
5300;125574
9680;144943
19777;50080
18247;75679
15595;82671
18880;76802
9990;124421
4724;87206
24500;29074
9999;124369
24884;5663
5995;240829
18995;50150
19975;56105
22718;23738
19457;54989
25299;9215
21974;30619
18699;45728
8000;91874
17995;75885
7800;211290
11995;117961
21965;51465
19987;64851
21990;40954
20730;29787
13995;85656
14931;74400
16971;76893
3999;195474
13995;101960
20995;35456
7499;146945
22495;35200
23999;21554
15595;83965
6994;152368
19355;74459
21290;41397
13800;78631
11995;125511
24000;36641
20500;42481
8990;145924
5795;168009
17900;80951
17490;78857
23649;18789
23950;19707
21900;41490
21690;45559
22199;13081
18000;94671
22293;21898
8352;155832
13900;79302
19936;74689
23300;22485
24200;7682
17996;73814
22595;19951
16690;89034
20999;28050
18774;67143
22429;36879
21987;39231
13888;97327
17995;73786
20999;28461
17995;83108
24810;12267
18498;68660
22999;31016
22999;22476
6197;125450
23995;37322
8995;171996
22300;26758
16495;101090
13999;96757
14450;108537
22723;51930
23170;33342
19699;44931
26699;4188
18745;70000
20900;58873
20750;34779
21116;54925
21974;45212
23820;17556
21977;40482
17988;86588
19988;68454
21490;50226
